Chadron;42,826;-103,0025
Chalco;41,1817;-96,1353
Chalmette;29,9437;-89,9659
Chamberlayne;37,628;-77,4288
Chambersburg;39,9315;-77,6556
Chamblee;33,8842;-84,3008
Champaign;40,1144;-88,2735
Champion Heights;41,3031;-80,8514
Champlain;44,9591;-73,4324
Champlin;45,1702;-93,3903
Chanceford;39,8832;-76,4757
Chandler;33,2826;-111,8516
Chanhassen;44,8544;-93,5621
Channahon;41,4213;-88,2593
Channelview;29,7914;-95,1145
Chantilly;38,8868;-77,4453
Chanute;37,6695;-95,4621
Chaparral;32,0442;-106,4061
Chapel Hill;35,927;-79,0391
Chardon;41,5803;-81,2082
Charles City;43,0644;-92,6745
Charles Town;39,2745;-77,8632
Charleston;32,8153;-79,9628
Charlestown;41,3972;-71,6702
Charlotte;35,208;-80,8304
Charlottesville;38,0375;-78,4855
Charlton;42,1351;-71,968
Charter Oak;34,1025;-117,8564
Chartiers;40,2504;-80,2495
Chaska;44,8164;-93,6092
Chatham;39,6733;-89,6938
Chattanooga;35,0657;-85,2488
Cheat Lake;39,6672;-79,8565
Cheektowaga;42,9082;-78,7466
Chehalis;46,6638;-122,965
Chelan;47,8414;-120,0263
Chelmsford;15493;-71,3631
Chelsea;42,3959;-71,0325
Cheltenham;40,0781;-75,1382
Chena Ridge;64,7941;-148,0357
Chenango;42,1954;-75,8989
Cheney;47,4901;-117,579
Cheraw;34,6955;-79,9085
Cherry Creek;39,6094;-104,8645
Cherry Hill;39,9034;-74,9947
Cherry Hill Mall;39,9384;-75,0117
Cherry Hills Village;39,6375;-104,9481
Cherry Valley;33,9797;-116,9694
Cherryland;37,6792;-122,1038
Cherryville;35,3844;-81,3781
Chesapeake;36,6778;-76,3024
Chesapeake Beach;38,6881;-76,5448
Chesapeake Ranch Estates;38,3574;-76,4147
Cheshire;41,5114;-72,9036
Cheshire Village;41,5026;-72,8993
Chester;39,8456;-75,3718
Chesterfield;38,6588;-90,5804
Chesterton;41,5997;-87,0548
Chestertown;39,2182;-76,0714
Chestnut Ridge;41,0829;-74,0551
Chestnuthill;40,9568;-75,4183
Cheval;28,1459;-82,5185
Cheverly;38,9254;-76,914
Cheviot;39,1577;-84,6139
Chevy Chase;38,9943;-77,0737
Cheyenne;41,1351;-104,79
Chicago;41,8373;-87,6862
Chicago Heights;41,5101;-87,6345
Chicago Ridge;41,7034;-87,7795
Chickasaw;30,7714;-88,0793
Chickasha;35,041;-97,9472
Chico;39,7575;-121,8152
Chicopee;42,1764;-72,5719
Chili;43,0845;-77,7541
Chillicothe;39,3393;-82,9937
Chillum;38,9667;-76,979
Chinle;36,1504;-109,5794
Chino;33,9836;-117,6654
Chino Hills;33,9508;-117,7253
Chino Valley;34,7593;-112,4107
Chippewa;40,7614;-80,3791
Chippewa Falls;44,9358;-91,3902
Chisago City;45,3474;-92,9116
Choctaw;35,48;-97,2666
Chowchilla;37,1095;-120,2349
Christiansburg;37,1411;-80,4028
Chubbuck;42,9261;-112,4624
Chula Vista;32,6281;-117,0145
Church Hill;36,5204;-82,715
Cibolo;29,5639;-98,2123
Cicero;41,8445;-87,7593
Cidra;18,1775;-66,1582
Cimarron Hills;38,8597;-104,6995
Cincinnati;39,1413;-84,5061
Cinco Ranch;29,7395;-95,7607
Cinnaminson;40,0008;-74,993
Circleville;39,6063;-82,9334
Citrus;34,1161;-117,889
Citrus Heights;38,6948;-121,288
Citrus Hills;28,887;-82,4312
Citrus Park;28,073;-82,5628
Citrus Springs;28,9931;-82,4595
City of Orange;40,7682;-74,2348
Claiborne;32,5379;-92,1981
Clairton;40,2976;-79,8853
Clanton;32,844;-86,623
Clare;43,8258;-84,763
Claremont;34,1259;-117,7153
Claremore;36,3143;-95,6099
Clarence;43,0196;-78,6375
Clarendon Hills;41,7981;-87,9569
Clarinda;40,738;-95,034
Clarion;41,2106;-79,3803
Clark;40,6203;-74,3135
Clarksburg;39,2863;-80,323
Clarksdale;34,1971;-90,5729
Clarkson;43,2533;-77,9228
Clarkston;33,8117;-84,2404
Clarkston Heights-Vineland;46,3876;-117,0831
Clarkstown;41,1319;-73,966
Clarksville;36,5695;-87,342
Claverack;42,2235;-73,6873
Clawson;42,5367;-83,1504
Clay;43,1809;-76,1955
Clay Township;40,2353;-76,2369
Claymont;39,8032;-75,4606
Clayton;38,6444;-90,3302
Clear Lake;43,1346;-93,374
Clearfield;41,103;-112,0237
Clearlake;38,959;-122,633
Clearwater;27,9789;-82,7622
Cleburne;32,357;-97,4152
Clemmons;36,0319;-80,3861
Clemson;34,6837;-82,8124
Clermont;28,5402;-81,7259
Cleveland;41,4767;-81,6804
Cleveland Heights;41,5112;-81,5636
Clewiston;26,7529;-80,9399
Cliffside Park;40,8221;-73,988
Clifton;40,8631;-74,1575
Clifton Heights;39,9301;-75,2958
Clifton Park;42,8587;-73,8242
Clifton Springs;42,9608;-77,1348
Clinton;38,7499;-76,9063
Clive;41,6147;-93,798
Cloquet;46,7221;-92,4923
Closter;40,9733;-73,9604
Clover;35,1125;-81,2203
Clover Creek;47,1404;-122,3827
Cloverdale;38,7961;-123,0151
Cloverleaf;29,7882;-95,1724
Cloverly;39,1065;-76,9993
Clovis;36,8278;-119,6831
Clute;29,0256;-95,3975
Clyde;41,3046;-82,9782
Coachella;33,6905;-116,143
Coal;40,7876;-76,5489
Coal City;41,2772;-88,2803
Coalinga;36,143;-120,3262
Coamo;18,0765;-66,3638
Coatesville;39,9849;-75,8199
Cobleskill;42,6841;-74,4478
Cochituate;42,329;-71,3576
Cochran;32,3875;-83,3523
Cockeysville;39,4793;-76,63
Coco;18,001;-66,2603
Cocoa;28,382;-80,7674
Cocoa Beach;28,3326;-80,6274
Cocoa West;28,3595;-80,7712
Coconut Creek;26,2803;-80,1842
Cody;44,5212;-109,0549
Coeur d'Alene;47,7041;-116,7935
Coeymans;42,4936;-73,8835
Coffeyville;37,0518;-95,618
Cohasset;42,2363;-70,8189
Cohoes;42,7732;-73,7077
Colby;39,3843;-101,0459
Colchester;44,5545;-73,2167
Cold Spring;39,013;-84,4349
Cold Spring Harbor;40,8608;-73,4488
Cold Springs;39,6927;-119,9775
Coldwater;41,9465;-84,9989
Colebrookdale;40,3468;-75,6464
Colesville;39,073;-77,0009
College;64,8694;-147,8217
College Park;38,996;-76,9337
College Place;46,0419;-118,3879
College Station;30,5852;-96,296
Collegedale;35,0525;-85,0487
Collegeville;40,1873;-75,4581
Colleyville;32,8913;-97,1486
Collier;40,3991;-80,132
Collierville;35,0471;-89,6988
Collingdale;39,9151;-75,2776
Collingswood;39,916;-75,0759
Collins;42,4908;-78,8623
Collinsville;38,6769;-90,0059
Colona;41,4678;-90,3445
Colonia;40,5929;-74,3151
Colonial Heights;37,265;-77,3969
Colonial Park;40,2997;-76,8068
Colonie;42,7396;-73,7874
Colorado City;36,9774;-112,983
Colorado Springs;38,8674;-104,7606
Colton;34,0538;-117,3254
Colts Neck;40,2928;-74,168
Columbia;34,0376;-80,9037
Columbia City;41,1612;-85,4855
Columbia Falls;48,3708;-114,1903
Columbia Heights;45,0484;-93,2472
Columbiana;40,8871;-80,675
Columbine;39,5879;-105,0694
Columbus;39,9862;-82,985
Colusa;39,2059;-122,0125
Colville;48,5454;-117,8986
Combee Settlement;28,0596;-81,9053
Commack;40,8443;-73,2834
Commerce;33,9963;-118,1519
Commerce City;39,8642;-104,8434
Commercial;39,2763;-75,0407
Compton;33,893;-118,2275
Comstock Northwest;42,3219;-85,518
Comstock Park;43,0438;-85,6779
Concord;37,9722;-122,0016
Concord Township;39,8741;-75,5135
Conemaugh Township;40,2432;-78,966
Conewago Township;40,0657;-76,7932
Congers;41,1484;-73,9456
Conklin;42,0399;-75,8342
Conley;33,6398;-84,3376
Conneaut;41,9278;-80,5685
Connell;46,6622;-118,8404
Connellsville;40,0158;-79,5899
Connersville;39,6581;-85,141
Conning Towers Nautilus Park;41,3855;-72,0686
Conover;35,7155;-81,217
Conroe;30,3239;-95,4825
Conshohocken;40,0772;-75,3035
Contra Costa Centre;37,9261;-122,054
Converse;29,5091;-98,3084
Conway;35,0754;-92,4694
Conyers;33,6645;-83,9966
Cookeville;36,1484;-85,5114
Coolbaugh;41,1837;-75,4386
Coolidge;32,9395;-111,5261
Coon Rapids;45,1755;-93,3095
Cooper City;26,0463;-80,2862
Coos Bay;43,3789;-124,233
Copiague;40,6728;-73,3932
Coppell;32,9638;-96,9905
Copperas Cove;31,1192;-97,914
Coral Gables;25,7037;-80,2715
Coral Hills;38,8709;-76,9234
Coral Springs;26,2702;-80,2591
Coral Terrace;25,7464;-80,3049
Coralville;41,699;-91,5967
Coram;40,8813;-73,0059
Coraopolis;40,5148;-80,1627
Corbin;36,9321;-84,1004
Corcoran;36,0839;-119,561
Cordele;31,9563;-83,7694
Corinth;33,1435;-97,0681
Cornelia;34,517;-83,531
Cornelius;45,519;-123,0514
Corning;42,147;-77,0561
Cornwall;41,4195;-74,054
Corona;33,8616;-117,5649
Corona de Tucson;31,9495;-110,7836
Coronado;32,664;-117,16
Corozal;18,3411;-66,3124
Corpus Christi;27,726;-97,3755
Corrales;35,2366;-106,6191
Corry;41,9259;-79,6358
Corsicana;32,0824;-96,4665
Corte Madera;37,9238;-122,5129
Cortez;37,3505;-108,5766
Cortland;42,6004;-76,1784
Cortlandt;41,2553;-73,9019
Cortlandville;42,5892;-76,1615
Corvallis;44,5697;-123,278
Corydon;38,213;-86,1257
Cos Cob;41,0513;-73,5931
Coshocton;40,2618;-81,848
Costa Mesa;33,6667;-117,9135
Cotati;38,3279;-122,7092
Coto de Caza;33,5961;-117,5862
Cottage Grove;44,8161;-92,9274
Cottage Lake;47,7466;-122,0755
Cottleville;38,7513;-90,6582
Cottonwood;34,7192;-112,0014
Cottonwood Heights;40,6137;-111,8144
Council Bluffs;41,2369;-95,8517
Country Club;25,9407;-80,3102
Country Club Estates;31,2113;-81,4622
Country Club Hills;41,5637;-87,725
Country Homes;47,7478;-117,4196
Country Walk;25,6331;-80,4353
Countryside;39,0518;-77,4124
Covedale;39,1267;-84,637
Coventry;41,6933;-71,6611
Covina;34,0903;-117,8817
Covington;39,0334;-84,5166
Coweta;35,968;-95,6543
Coxsackie;42,3465;-73,8624
Crafton;40,4333;-80,0712
Craig;40,517;-107,5555
Cranberry;40,7104;-80,1059
Cranford;40,6564;-74,3036
Cranston;41,7658;-71,4857
Crawford;41,5685;-74,3168
Crawfordsville;40,0428;-86,8975
Cresaptown;39,5912;-78,855
Crescent City;41,7727;-124,1902
Cresskill;40,9405;-73,9596
Cresson;40,4626;-78,5866
Crest Hill;41,5723;-88,1124
Crestline;34,2486;-117,289
Creston;41,0597;-94,365
Crestview;30,748;-86,5784
Crestwood;38,5569;-90,3782
Crestwood Village;39,9568;-74,3524
Creswell;43,9212;-123,016
Crete;41,44;-87,6236
Creve Coeur;38,6621;-90,443
Crockett;31,3177;-95,4564
Crofton;39,0144;-76,68
Cromwell;41,6122;-72,6638
Crookston;47,7747;-96,6062
Cross Lanes;38,4351;-81,7706
Crossett;33,128;-91,9631
Crosspointe;38,7253;-77,2638
Crossville;35,9527;-85,0294
Croton-on-Hudson;41,2005;-73,9002
Crowley;32,5781;-97,3585
Crown Point;41,4141;-87,3457
Croydon;40,0911;-74,8975
Crozet;38,0645;-78,6962
Crystal;45,0377;-93,3599
Crystal City;28,6909;-99,8257
Crystal Lake;42,2333;-88,3351
Cudahy;33,9631;-118,183
Cuero;29,1024;-97,2871
Cullman;34,1777;-86,8407
Cullowhee;35,3107;-83,1815
Culpeper;38,4705;-78,0001
Culver City;34,0058;-118,3968
Cumberland;39,6515;-78,7585
Cumberland Hill;41,9736;-71,4605
Cumming;34,2064;-84,1337
Cumru;40,2811;-75,9544
Cupertino;37,3168;-122,0465
Cushing;35,9798;-96,7602
Cusseta;32,347;-84,787
Cut Off;29,5164;-90,3291
Cutler;36,5263;-119,2884
Cutler Bay;25,5765;-80,3356
Cutlerville;42,8405;-85,6739
Cuyahoga Falls;41,1641;-81,5207
Cynthiana;38,386;-84,2993
Cypress;33,8171;-118,0386
Cypress Gardens;28,0036;-81,6857
Cypress Lake;26,5391;-81,9
Dacono;40,062;-104,9484
Dacula;33,9816;-83,8951
Dade City;28,3568;-82,1942
Dahlonega;34,5309;-83,9804
Dakota Ridge;39,6192;-105,1344
Dale City;38,6473;-77,3459
Daleville;31,2915;-85,7117
Dalhart;36,0579;-102,5123
Dallas;32,7936;-96,7662
Dalton;34,769;-84,9712
Daly City;37,6862;-122,4685
Damascus;39,2737;-77,2006
Dana Point;33,4733;-117,6968
Danbury;41,4016;-73,471
Dandridge;36,0285;-83,4308
Dania Beach;26,0594;-80,1637
Danvers;42,574;-70,9494
Danville;40,1423;-87,6114
Daphne;30,6286;-87,8866
Darby;39,921;-75,2611
Dardenne Prairie;38,7566;-90,732
Darien;41,0786;-73,4819
Darlington;34,3015;-79,867
Darnestown;39,096;-77,3033
Dartmouth;41,6138;-70,9973
Davenport;41,5563;-90,6052
Davidson;35,4846;-80,8252
Davie;26,0789;-80,287
Davis;38,5552;-121,7365
Dayton;39,7797;-84,1998
Daytona Beach;29,1994;-81,0982
De Motte;41,1988;-87,1973
De Pere;44,4309;-88,0785
De Queen;34,0426;-94,342
De Soto;38,141;-90,5609
De Witt;43,0503;-76,0712
Dearborn;42,3127;-83,2129
Dearborn Heights;42,3164;-83,2769
DeBary;28,8815;-81,324
Decatur;33,7711;-84,2968
Decorah;43,3015;-91,7844
Dedham;42,2466;-71,1777
Deer Park;39,2039;-84,3977
Deerfield;42,1654;-87,8516
Deerfield Beach;26,305;-80,1277
Defiance;41,281;-84,3661
DeForest;43,2301;-89,3437
DeFuniak Springs;30,7123;-86,1208
DeKalb;41,9313;-88,7482
Del Aire;33,9168;-118,3693
Del City;35,4483;-97,4408
Del Rio;29,3708;-100,88
Delafield;43,072;-88,3913
DeLand;29,0224;-81,2873
Delano;35,767;-119,2637
Delavan;42,6281;-88,6324
Delaware;40,2866;-83,0747
Delaware Township;41,2372;-74,9281
Delhi;37,4306;-120,7759
Delhi Hills;39,0871;-84,6178
Delphos;40,8481;-84,3368
Delran;40,017;-74,9495
Delray Beach;26,455;-80,0905
Delta;38,756;-108,0772
Deltona;28,905;-81,2137
Deming;32,2631;-107,7525
Demopolis;32,498;-87,8298
Denair;37,5262;-120,7994
Denham Springs;30,4743;-90,9594
Denison;33,7672;-96,5807
Dennis;41,7064;-70,1643
Dent;39,1922;-84,6593
Denton;33,2176;-97,1419
Dentsville;34,0754;-80,9546
Denver;39,7621;-104,8759
Denver City;32,968;-102,8318
Denville;40,8889;-74,4893
Depew;42,9117;-78,7044
Deptford;39,8157;-75,1181
Derby;39,8401;-104,9171
DeRidder;30,8467;-93,2931
Derry;42,8888;-71,2804
Derry Township;40,2709;-76,6561
Des Moines;41,5725;-93,6105
Des Peres;38,5973;-90,448
Des Plaines;42,0345;-87,9009
Deschutes River Woods;43,9887;-121,3608
Desert Hot Springs;33,9551;-116,543
Desert Palms;33,779;-116,293
DeSoto;32,5992;-96,8633
Destin;30,395;-86,4701
Destrehan;29,9627;-90,3676
Detroit;42,3834;-83,1024
Detroit Lakes;46,806;-95,8449
Devils Lake;48,1131;-98,875
Devine;29,1457;-98,9049
Dexter;36,7928;-89,9634
Diamond Bar;33,9991;-117,8161
Diamond Springs;38,692;-120,8391
Diamondhead;30,3791;-89,3708
D'Iberville;30,4709;-88,9011
Dickinson;46,8917;-102,7924
Dickson;36,064;-87,3668
Dickson City;41,4684;-75,6358
Dighton;41,836;-71,1552
Dillon;34,4233;-79,3689
Dingman;41,3226;-74,9264
Dinuba;36,5453;-119,3987
Discovery Bay;37,9071;-121,6076
District Heights;38,8588;-76,8885
Dix Hills;40,8035;-73,337
Dixon;38,4468;-121,8249
Dobbs Ferry;41,0127;-73,8698
Dock Junction;31,2031;-81,5156
Doctor Phillips;28,4476;-81,4922
Dodge City;37,761;-100,0183
Doffing;26,2788;-98,3856
Dolton;41,6284;-87,5979
Donaldsonville;30,0954;-90,9926
Doney Park;35,2687;-111,5053
Donna;26,1467;-98,0559
Dorado;18,4657;-66,2724
Doral;25,8151;-80,3565
Doraville;33,9072;-84,2711
Dormont;40,3941;-80,0377
Dos Palos;36,9854;-120,6336
Dothan;31,2335;-85,4069
Douglas;31,3602;-109,5394
Douglass;40,3438;-75,5909
Douglass Hills;38,2366;-85,5499
Douglasville;33,7384;-84,7065
Dove Valley;39,5741;-104,8289
Dover;39,161;-75,5203
Dowagiac;41,9834;-86,1126
Downers Grove;41,7949;-88,017
Downey;33,9379;-118,1312
Downingtown;40,0076;-75,7019
Doylestown;40,2962;-75,1393
Dracut;42,6832;-71,301
Dranesville;38,9955;-77,3693
Draper;40,4957;-111,8605
Drexel Heights;32,1457;-111,0478
Drexel Hill;39,9495;-75,3039
Dripping Springs;30,1954;-98,094
Druid Hills;33,7842;-84,3273
Dry Run;39,1049;-84,3312
Dryden;42,4786;-76,3563
Du Quoin;38,0019;-89,2323
Duanesburg;42,7799;-74,1805
Duarte;34,161;-117,9504
Dublin;37,7161;-121,8963
DuBois;41,1225;-78,7564
Dubuque;42,5008;-90,7067
Dudley;42,055;-71,9352
Dulles Town Center;39,0265;-77,4196
Duluth;46,7756;-92,1392
Dumas;35,8613;-101,9642
Dumbarton;37,613;-77,5065
Dumfries;38,567;-77,3233
Dumont;40,9452;-73,9923
Dunbar;38,3688;-81,7345
Duncan;34,5424;-97,919
Duncanville;32,646;-96,9127
Dundalk;39,2703;-76,4942
Dundee;28,0115;-81,5995
Dunedin;28,0329;-82,7863
Dunellen;40,5903;-74,4656
Dunkirk;42,4803;-79,3323
Dunlap;41,6346;-85,9235
Dunmore;41,4152;-75,6072
Dunn;35,3113;-78,6129
Dunn Loring;38,8945;-77,2316
Dunwoody;33,9418;-84,3122
DuPont;47,1079;-122,6496
Duquesne;40,3732;-79,8502
Durango;37,2659;-107,8782
Durant;33,9957;-96,3938
Durham;35,9794;-78,9031
Duvall;47,7354;-121,9726
Duxbury;42,0465;-70,7139
Dwight;41,0987;-88,424
Dyer;41,4976;-87,509
Dyersburg;36,0465;-89,3777
Eagan;44,8169;-93,1638
Eagar;34,1058;-109,2956
Eagle;43,7223;-116,3862
Eagle Mountain;40,3137;-112,0114
Eagle Pass;28,7125;-100,484
Eagle Point;42,4677;-122,8016
Eagleton Village;35,7885;-83,9363
Earl;40,1142;-76,0959
Earlimart;35,8824;-119,2715
Easley;34,819;-82,5828
East Alton;38,884;-90,1073
East Aurora;42,7666;-78,6172
East Bethel;45,3557;-93,2038
East Bradford;39,959;-75,6469
East Brandywine;40,0364;-75,7505
East Bridgewater;42,0352;-70,9424
East Brunswick;40,4281;-74,4179
East Buffalo;40,9337;-76,9135
East Chicago;41,6484;-87,4536
East Cleveland;41,5318;-81,5795
East Cocalico;40,2242;-76,1057
East Coventry;40,2014;-75,6162
East Donegal;40,0823;-76,5631
East Earl;40,1235;-76,0332
East End;34,5554;-92,3261
East Fallowfield;39,9508;-75,8185
East Falmouth;41,5707;-70,5556
East Farmingdale;40,7336;-73,4169
East Fishkill;41,5567;-73,7824
East Flat Rock;35,2802;-82,4171
East Foothills;37,3827;-121,8138
East Franklin;40,4933;-74,4711
East Glenville;42,8614;-73,9206
East Goshen;39,9934;-75,5478
East Granby;41,9424;-72,741
East Grand Forks;47,9284;-97,0138
East Grand Rapids;42,9464;-85,6088
East Greenbush;42,6122;-73,6969
East Greenwich;41,6362;-71,5058
East Haddam;41,4798;-72,3943
East Hampton;41,0117;-72,1277
East Hanover;40,8192;-74,3638
East Hartford;41,7634;-72,6152
East Haven;41,2984;-72,8577
East Hemet;33,7301;-116,941
East Hempfield;40,0825;-76,3831
East Highland Park;37,577;-77,3865
East Hills;40,7958;-73,6292
East Honolulu;21,2975;-157,7211
East Huntingdon;40,1416;-79,5999
East Islip;40,7275;-73,1861
East Lake;28,1205;-82,6868
East Lake-Orient Park;27,9971;-82,3653
East Lampeter;40,0375;-76,2162
East Lansing;42,748;-84,4835
East Liverpool;40,6333;-80,5677
East Longmeadow;42,0597;-72,499
East Los Angeles;34,0326;-118,1691
East Lyme;41,3664;-72,2352
East Manchester;40,0567;-76,7019
East Marlborough;39,8798;-75,7231
East Massapequa;40,6743;-73,4358
East Meadow;40,7197;-73,5604
East Milton;30,6175;-86,9636
East Moline;41,5199;-90,3879
East Moriches;40,8097;-72,7581
East Norriton;40,1506;-75,3364
East Northport;40,8792;-73,3232
East Nottingham;39,7621;-75,9705
East Orange;40,7651;-74,2117
East Palo Alto;37,4671;-122,1352
East Pasadena;34,1377;-118,0776
East Patchogue;40,7704;-72,9817
East Pennsboro;40,2886;-76,9394
East Peoria;40,6734;-89,5419
East Pikeland;40,1326;-75,5631
East Point;33,6696;-84,4701
East Port Orchard;47,5193;-122,6183
East Porterville;36,0573;-118,9713
East Providence;41,8065;-71,3565
East Rancho Dominguez;33,895;-118,1956
East Renton Highlands;47,4718;-122,0854
East Ridge;34,9973;-85,2284
East Riverdale;38,96;-76,9108
East Rochester;43,112;-77,4869
East Rockaway;40,6432;-73,6672
East Rockhill;40,4082;-75,2831
East Rutherford;40,8179;-74,0854
East San Gabriel;34,1198;-118,0807
East Shoreham;40,946;-72,8811
East St, Louis;38,6156;-90,1304
East Stroudsburg;41,0023;-75,1779
East Vincent;40,1684;-75,5946
East Wenatchee;47,4174;-120,2822
East Whiteland;40,0474;-75,5547
East Whittier;33,9244;-117,9887
East Windsor;40,2606;-74,5295
East York;39,9687;-76,6759
Eastampton;40,001;-74,7553
Eastchester;40,9536;-73,8134
Easthampton;42,2652;-72,672
Eastlake;41,6581;-81,4323
Eastman;32,1973;-83,1714
Eastmont;47,8968;-122,1817
Easton;40,6858;-75,2209
Eastpointe;42,4657;-82,9461
Easttown;40,0281;-75,4403
Eastvale;33,9617;-117,5802
Eastwood;42,3028;-85,5447
Eaton;39,7506;-84,6343
Eaton Rapids;42,5092;-84,653
Eatontown;40,2913;-74,0558
Eau Claire;44,8199;-91,4949
Echelon;39,8482;-74,9957
Economy;40,641;-80,184
Ecorse;42,2489;-83,1399
Eden;36,5028;-79,7412
Eden Isle;30,2268;-89,8043
Eden Prairie;44,8488;-93,4595
Edgemere;39,2273;-76,459
Edgemoor;39,7551;-75,507
Edgerton;42,8385;-89,0699
Edgewater;40,8237;-73,974
Edgewater Park;40,054;-74,9117
Edgewood;39,421;-76,2968
Edina;44,8914;-93,3602
Edinboro;41,8762;-80,1246
Edinburg;26,3197;-98,1596
Edison;40,536;-74,3697
Edmond;35,6689;-97,4159
Edmonds;47,8115;-122,3533
Edna;28,9757;-96,6483
Edwards;39,6215;-106,6183
Edwardsville;38,7923;-89,9877
Effingham;39,1207;-88,5508
Egg Harbor;39,3787;-74,6102
Eggertsville;42,9665;-78,8065
Egypt Lake-Leto;28,0177;-82,5062
Eidson Road;28,6677;-100,4787
El Cajon;32,8017;-116,9605
El Campo;29,1987;-96,2724
El Centro;32,7867;-115,5586
El Cerrito;37,9197;-122,3025
El Dorado;33,2184;-92,664
El Dorado Hills;38,675;-121,049
El Granada;37,5134;-122,466
El Mirage;33,5905;-112,3271
El Monte;34,0739;-118,0291
El Paso;31,8479;-106,4309
El Paso de Robles;35,6394;-120,656
El Reno;35,543;-97,966
El Rio;34,2452;-119,1568
El Segundo;33,9169;-118,4021
El Sobrante;33,8724;-117,4625
Elberton;34,1064;-82,8705
Elbridge;43,0535;-76,4389
Elburn;41,8838;-88,4615
Eldersburg;39,4041;-76,9529
Eldorado at Santa Fe;35,5273;-105,934
Eldridge;41,639;-90,5809
Elfers;28,214;-82,723
Elgin;42,0385;-88,3229
Eliot;43,1488;-70,786
Elizabeth;40,6657;-74,1912
Elizabeth City;36,2943;-76,2361
Elizabethton;36,3367;-82,2369
Elizabethtown;37,703;-85,877
Elk City;35,385;-99,4331
Elk Grove;38,416;-121,3842
Elk Grove Village;42,0063;-87,9921
Elk Plain;47,0448;-122,3671
Elk River;45,3314;-93,567
Elkhart;41,6916;-85,9628
Elkhorn;42,6711;-88,5377
Elkin;36,2621;-80,8441
Elkins;38,9237;-79,854
Elko;40,8387;-115,7674
Elkridge;39,1941;-76,7427
Elkton;39,6067;-75,8208
Ellensburg;46,9994;-120,5477
Ellenville;41,7009;-74,3609
Ellettsville;39,2322;-86,6232
Ellicott;42,133;-79,2361
Ellicott City;39,2773;-76,8344
Ellington;41,9151;-72,4485
Ellisville;38,5897;-90,5884
Ellsworth;44,5847;-68,4875
Ellwood City;40,8619;-80,283
Elm Grove;43,0479;-88,0867
Elma;42,8231;-78,6371
Elmhurst;41,8973;-87,9432
Elmira;42,0938;-76,8097
Elmont;40,7033;-73,7078
Elmsford;41,0541;-73,8143
Elmwood;29,9555;-90,188
Elmwood Park;41,9225;-87,8163
Elon;36,1014;-79,5085
Eloy;32,747;-111,5991
Elsa;26,2978;-97,9936
Elsmere;39,7385;-75,5946
Elverta;38,7185;-121,4455
Elwood;40,8462;-73,3389
Elyria;41,3761;-82,1063
Emerson;40,9748;-74,0239
Emeryville;37,8382;-122,2932
Emmaus;40,5352;-75,4978
Emmett;43,8685;-116,489
Emmitsburg;39,7051;-77,3216
Emporia;38,4028;-96,1924
Encinitas;33,049;-117,2613
Endicott;42,098;-76,0639
Endwell;42,1185;-76,0219
Enfield;41,9839;-72,5548
Englewood;39,6468;-104,9942
Englewood Cliffs;40,8822;-73,9466
Enid;36,4061;-97,8701
Ennis;32,3255;-96,635
Enoch;37,767;-113,0449
Enola;40,2908;-76,9348
Ensley;30,5261;-87,2735
Enterprise;36,0164;-115,2208
Enumclaw;47,2017;-121,9897
Ephraim;39,3564;-111,5847
Ephrata;40,1812;-76,1811
Epping;43,0501;-71,0747
Erie;42,1168;-80,0733
Erlanger;39,0109;-84,5864
Erwin;36,1456;-82,4115
Escalon;37,7912;-120,9982
Escanaba;45,7477;-87,09
Escondido;33,1347;-117,0722
Esopus;41,8425;-73,9936
Espanola;36,0041;-106,0669
Essex;39,3024;-76,4457
Essex Junction;44,4902;-73,114
Estacada;45,2987;-122,3338
Estelle;29,8447;-90,1021
Estero;26,4277;-81,7951
Estes Park;40,3699;-105,5216
Estherville;43,3998;-94,8343
Etowah;35,3061;-82,5902
Ettrick;37,2435;-77,4287
Eucalyptus Hills;32,885;-116,9453
Euclid;41,5904;-81,5188
Eudora;38,9345;-95,0957
Eufaula;31,9102;-85,1505
Eugene;44,0563;-123,1173
Euless;32,8508;-97,0799
Eunice;30,4904;-92,4191
Eureka;40,7942;-124,1568
Eustis;28,856;-81,6781
Evans;33,5619;-82,1351
Evanston;42,0463;-87,6942
Evansville;37,9881;-87,5341
Everett;47,9525;-122,1669
Evergreen;39,6349;-105,3356
Evergreen Park;41,7213;-87,7013
Everman;32,6296;-97,2827
Evesham;39,8605;-74,8947
Ewa Beach;21,3181;-158,0073
Ewa Gentry;21,3344;-158,0262
Ewa Villages;21,3418;-158,039
Ewing;40,265;-74,8005
Excelsior Springs;39,339;-94,24
Exeter;42,9901;-70,9646
Exeter Township;40,3139;-75,834
Exton;40,0307;-75,6303
Fabens;31,5136;-106,1521
Fair Haven;40,3619;-74,0392
Fair Lakes;38,853;-77,3885
Fair Lawn;40,9359;-74,1177
Fair Oaks;38,8653;-77,3586
Fair Oaks Ranch;29,7468;-98,6375
Fair Plain;42,0823;-86,4515
Fairbanks;64,8353;-147,6534
Fairborn;39,801;-84,0093
Fairburn;33,5496;-84,5914
Fairfax;38,8531;-77,2998
Fairfax Station;38,7942;-77,3358
Fairfield;38,2592;-122,0324
Fairfield Glade;36,0028;-84,8711
Fairhaven;41,6395;-70,8732
Fairhope;30,5217;-87,8815
Fairland;39,0804;-76,9527
Fairlawn;41,127;-81,6215
